"timestamp","rif_pos","rif_rot","rif_vel","rif_ang_vel","lif_pos","lif_rot","lif_vel","lif_ang_vel","rPalm_pos","rPalm_rot","rPalm_vel","rPalm_ang_vel","lPalm_pos","lPalm_rot","lPalm_vel","lPalm_ang_vel","cam_pos","cam_rot","cam_vel","cam_ang_vel","tar_pos","tar_rot","tar_vel","tar_ang_vel","Is Eye Tracking Enabled and Valid","gaze origin","gaze direction","gaze rotation","head movement direction","head velocity"
"1702075218584","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","(0.780571, 0.038824, 0.822184)","(0.084440, 0.511814, -0.161857, 0.839476)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","null","null","null","null","0","(0.755546, 0.047050, 0.811507)","(0.815013, -0.299277, 0.496173)","(0.084440, 0.511814, -0.161857, 0.839476)","(0.662407, 0.058450, 0.746860)","(0.419901, -0.104814, 0.258434)"
"1702075218600","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","(0.785969, 0.034572, 0.825515)","(0.085670, 0.515151, -0.160897, 0.837492)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000001, 0.000000)","null","null","null","null","0","(0.763054, 0.044582, 0.814710)","(0.820234, -0.301778, 0.485950)","(0.085670, 0.515151, -0.160897, 0.837492)","(0.664503, 0.056599, 0.745139)","(0.394707, -0.098525, 0.242928)"
"1702075218616","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","(0.792265, 0.030750, 0.828225)","(0.091468, 0.518121, -0.158336, 0.835532)","(0.000000, 0.000000, 0.000000)","(0.000000, -0.000001, -0.000001)","null","null","null","null","0","(0.769928, 0.041579, 0.817951)","(0.824864, -0.304066, 0.476596)","(0.091468, 0.518121, -0.158336, 0.835532)","(0.666580, 0.054640, 0.743428)","(0.371024, -0.092614, 0.228352)"
"1702075218637","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","(0.797232, 0.030103, 0.829803)","(0.097680, 0.522187, -0.158396, 0.832280)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","null","null","null","null","0","(0.776629, 0.038330, 0.821033)","(0.828565, -0.307963, 0.467588)","(0.097680, 0.522187, -0.158396, 0.832280)","(0.668636, 0.052568, 0.741729)","(0.348763, -0.087057, 0.214651)"
"1702075218649","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","(0.802674, 0.029093, 0.831549)","(0.100196, 0.526105, -0.157654, 0.829651)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","null","null","null","null","0","(0.782810, 0.035862, 0.823664)","(0.831609, -0.314030, 0.458053)","(0.100196, 0.526105, -0.157654, 0.829651)","(0.670663, 0.050468, 0.740043)","(0.327837, -0.081834, 0.201772)"
"1702075218684","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","(0.814437, 0.025460, 0.839124)","(0.099383, 0.534398, -0.157468, 0.824467)","(0.000000, 0.000000, 0.000000)","(0.000000, -0.000001, 0.000000)","null","null","null","null","0","(0.794665, 0.032048, 0.828605)","(0.837880, -0.323736, 0.439491)","(0.099383, 0.534398, -0.157468, 0.824467)","(0.674618, 0.046339, 0.736711)","(0.289677, -0.072308, 0.178286)"
"1702075218699","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","(0.818441, 0.024062, 0.840804)","(0.097762, 0.538782, -0.155150, 0.822244)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","null","null","null","null","0","(0.800597, 0.030072, 0.831761)","(0.841583, -0.326307, 0.430420)","(0.097762, 0.538782, -0.155150, 0.822244)","(0.676512, 0.044311, 0.735097)","(0.272296, -0.067970, 0.167588)"
"1702075218716","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","(0.822055, 0.021675, 0.843765)","(0.096847, 0.541056, -0.154391, 0.821001)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","null","null","null","null","0","(0.818441, 0.024062, 0.840804)","(0.855684, -0.327953, 0.400314)","(0.096847, 0.541056, -0.154391, 0.821001)","(0.678639, 0.041932, 0.733274)","(0.309490, -0.081922, 0.184662)"
"1702075218732","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","(0.825791, 0.021083, 0.846115)","(0.099595, 0.541590, -0.155604, 0.820091)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","null","null","null","null","0","(0.822055, 0.021675, 0.843765)","(0.858511, -0.326091, 0.395758)","(0.099595, 0.541590, -0.155604, 0.820091)","(0.680584, 0.039580, 0.731600)","(0.290921, -0.077007, 0.173583)"
"1702075218752","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","(0.831156, 0.020739, 0.848855)","(0.101376, 0.541868, -0.156207, 0.819574)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000001, -0.000001)","null","null","null","null","0","(0.825791, 0.021083, 0.846115)","(0.857311, -0.331901, 0.393521)","(0.101376, 0.541868, -0.156207, 0.819574)","(0.682393, 0.037407, 0.730028)","(0.273466, -0.072387, 0.163168)"
"1702075218790","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","(0.839083, 0.018654, 0.853680)","(0.093980, 0.550922, -0.154281, 0.814770)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","null","null","null","null","0","(0.836385, 0.019255, 0.850515)","(0.861460, -0.333414, 0.383044)","(0.093980, 0.550922, -0.154281, 0.814770)","(0.685855, 0.033487, 0.726967)","(0.241634, -0.063961, 0.144175)"
"1702075218805","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","(0.843261, 0.015010, 0.853369)","(0.089990, 0.551257, -0.154616, 0.814930)","(0.000000, 0.000000, 0.000000)","(0.000000, -0.000001, 0.000001)","null","null","null","null","0","(0.839083, 0.018654, 0.853680)","(0.868751, -0.323137, 0.375305)","(0.089990, 0.551257, -0.154616, 0.814930)","(0.687382, 0.031697, 0.725604)","(0.227136, -0.060123, 0.135525)"
"1702075218821","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","(0.846471, 0.021603, 0.856623)","(0.103057, 0.557505, -0.151728, 0.809658)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","null","null","null","null","0","(0.843261, 0.015010, 0.853369)","(0.870644, -0.317139, 0.376034)","(0.103057, 0.557505, -0.151728, 0.809658)","(0.688952, 0.029780, 0.724195)","(0.213508, -0.056516, 0.127393)"
"1702075218835","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","(0.849333, 0.006418, 0.860094)","(0.105220, 0.559489, -0.149257, 0.808470)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","null","null","null","null","0","(0.844224, 0.016988, 0.854345)","(0.870967, -0.322840, 0.370392)","(0.105220, 0.559489, -0.149257, 0.808470)","(0.690356, 0.028216, 0.722919)","(0.200698, -0.053125, 0.119750)"
"1702075218862","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","(0.849091, 0.010834, 0.860429)","(0.108048, 0.556770, -0.151495, 0.809557)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","null","null","null","null","0","(0.845757, 0.013817, 0.856070)","(0.871703, -0.327152, 0.364837)","(0.108048, 0.556770, -0.151495, 0.809557)","(0.691615, 0.026544, 0.721778)","(0.188656, -0.049937, 0.112565)"
"1702075218876","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","(0.851356, 0.009733, 0.862280)","(0.107374, 0.558606, -0.148882, 0.808866)","(0.000000, 0.000000, 0.000000)","(0.000000, -0.000001, 0.000000)","null","null","null","null","0","(0.846757, 0.012922, 0.857378)","(0.870845, -0.332109, 0.362399)","(0.107374, 0.558606, -0.148882, 0.808866)","(0.692733, 0.024962, 0.720762)","(0.177336, -0.046941, 0.105811)"
"1702075218903","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","(0.853790, 0.009871, 0.865321)","(0.103753, 0.561289, -0.148580, 0.807536)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","null","null","null","null","0","(0.848137, 0.011965, 0.858848)","(0.871116, -0.334492, 0.359543)","(0.103753, 0.561289, -0.148580, 0.807536)","(0.693734, 0.023458, 0.719849)","(0.166696, -0.044125, 0.099462)"
"1702075218914","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","(0.854504, 0.009112, 0.867165)","(0.097367, 0.561090, -0.146181, 0.808906)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000001, 0.000000)","null","null","null","null","0","(0.849833, 0.011337, 0.860790)","(0.872502, -0.334458, 0.356199)","(0.097367, 0.561090, -0.146181, 0.808906)","(0.694625, 0.022049, 0.719034)","(0.156694, -0.041477, 0.093494)"
"1702075218934","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","(0.859996, 0.007106, 0.871547)","(0.091065, 0.562372, -0.144214, 0.809103)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","null","null","null","null","0","(0.853016, 0.009623, 0.864641)","(0.876447, -0.326021, 0.354331)","(0.091065, 0.562372, -0.144214, 0.809103)","(0.696100, 0.019445, 0.717681)","(0.138455, -0.036649, 0.082612)"
"1702075218965","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","(0.861932, 0.006527, 0.873930)","(0.089581, 0.566477, -0.145097, 0.806242)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","null","null","null","null","0","(0.855110, 0.008868, 0.866713)","(0.878675, -0.321095, 0.353311)","(0.089581, 0.566477, -0.145097, 0.806242)","(0.696728, 0.018229, 0.717103)","(0.130148, -0.034450, 0.077655)"
"1702075218975","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","(0.863007, 0.006055, 0.876119)","(0.088938, 0.568192, -0.144924, 0.805137)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000001, 0.000000)","null","null","null","null","0","(0.857157, 0.008166, 0.868878)","(0.881336, -0.317429, 0.349979)","(0.088938, 0.568192, -0.144924, 0.805137)","(0.697288, 0.017076, 0.716587)","(0.122339, -0.032383, 0.072996)"
"1702075219004","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","(0.864531, 0.007201, 0.879087)","(0.092953, 0.568112, -0.143477, 0.804999)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000001, 0.000000)","null","null","null","null","0","(0.860365, 0.006824, 0.873124)","(0.886016, -0.311696, 0.343253)","(0.092953, 0.568112, -0.143477, 0.804999)","(0.698190, 0.014943, 0.715756)","(0.108099, -0.028614, 0.064499)"
"1702075219025","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","(0.868249, 0.006490, 0.881139)","(0.095910, 0.568836, -0.143174, 0.804194)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000001, 0.000000)","null","null","null","null","0","(0.861615, 0.006938, 0.874913)","(0.886610, -0.311991, 0.341443)","(0.095910, 0.568836, -0.143174, 0.804194)","(0.698540, 0.014014, 0.715433)","(0.101613, -0.026897, 0.060629)"
"1702075219037","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","(0.870808, 0.004503, 0.883891)","(0.102644, 0.573405, -0.141342, 0.800433)","(0.000000, 0.000000, 0.000000)","(-0.000001, 0.000001, 0.000000)","null","null","null","null","0","(0.863605, 0.006803, 0.876781)","(0.886868, -0.313540, 0.339349)","(0.102644, 0.573405, -0.141342, 0.800433)","(0.698861, 0.013166, 0.715136)","(0.095516, -0.025283, 0.056991)"
"1702075219052","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","(0.869890, 0.006808, 0.885971)","(0.101404, 0.576037, -0.134655, 0.799855)","(0.000000, 0.000000, 0.000000)","(0.000001, 0.000001, 0.000000)","null","null","null","null","0","(0.865766, 0.006113, 0.878914)","(0.887533, -0.317418, 0.333964)","(0.101404, 0.576037, -0.134655, 0.799855)","(0.699153, 0.012345, 0.714866)","(0.089785, -0.023766, 0.053572)"
"1702075219086","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","(0.872887, 0.008332, 0.890662)","(0.107036, 0.580128, -0.126652, 0.797467)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000001, 0.000000)","null","null","null","null","0","(0.867919, 0.006568, 0.883082)","(0.891708, -0.316463, 0.323587)","(0.107036, 0.580128, -0.126652, 0.797467)","(0.699537, 0.010992, 0.714512)","(0.000000, 0.000000, 0.000000)"
"1702075219101","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","(0.875149, 0.007629, 0.893365)","(0.113108, 0.584343, -0.119756, 0.794612)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000001, 0.000000)","null","null","null","null","0","(0.869409, 0.007098, 0.885356)","(0.893682, -0.316838, 0.317722)","(0.113108, 0.584343, -0.119756, 0.794612)","(0.699648, 0.010466, 0.714411)","(0.000000, 0.000000, 0.000000)"
"1702075219117","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","(0.876845, 0.007407, 0.894619)","(0.119937, 0.588331, -0.107334, 0.792440)","(0.000000, 0.000000, 0.000000)","(0.000001, 0.000001, 0.000000)","null","null","null","null","0","(0.871131, 0.007257, 0.887759)","(0.896117, -0.317725, 0.309880)","(0.119937, 0.588331, -0.107334, 0.792440)","(0.699722, 0.010003, 0.714345)","(0.000000, 0.000000, 0.000000)"
"1702075219133","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","(0.879894, 0.008574, 0.898653)","(0.121573, 0.592722, -0.097911, 0.790135)","(0.000000, 0.000000, 0.000000)","(-0.000001, -0.000001, 0.000000)","null","null","null","null","0","(0.872845, 0.007302, 0.889817)","(0.899389, -0.317358, 0.300639)","(0.121573, 0.592722, -0.097911, 0.790135)","(0.699775, 0.009589, 0.714298)","(0.000000, 0.000000, 0.000000)"
"1702075219149","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","(0.879777, 0.010144, 0.902501)","(0.122026, 0.593697, -0.091080, 0.790151)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","null","null","null","null","0","(0.874960, 0.007684, 0.892468)","(0.903556, -0.314651, 0.290828)","(0.122026, 0.593697, -0.091080, 0.790151)","(0.699803, 0.009245, 0.714274)","(0.000000, 0.000000, 0.000000)"
"1702075219182","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","(0.882366, 0.009902, 0.908838)","(0.129738, 0.594809, -0.084114, 0.788857)","(0.000000, 0.000000, 0.000000)","(0.000000, -0.000001, 0.000000)","null","null","null","null","0","(0.877793, 0.009035, 0.898581)","(0.909946, -0.308214, 0.277493)","(0.129738, 0.594809, -0.084114, 0.788857)","(0.699666, 0.008812, 0.714413)","(0.000000, 0.000000, 0.000000)"
"1702075219200","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","(0.883030, 0.013526, 0.912312)","(0.140316, 0.591020, -0.090807, 0.789152)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","null","null","null","null","0","(0.879165, 0.009295, 0.901658)","(0.911985, -0.307189, 0.271879)","(0.140316, 0.591020, -0.090807, 0.789152)","(0.699510, 0.008669, 0.714568)","(0.000000, 0.000000, 0.000000)"
"1702075219216","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","(0.886552, 0.017835, 0.916077)","(0.146042, 0.592528, -0.100056, 0.785857)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","null","null","null","null","0","(0.880324, 0.010564, 0.904854)","(0.910643, -0.313691, 0.268936)","(0.146042, 0.592528, -0.100056, 0.785857)","(0.699289, 0.008639, 0.714784)","(0.000000, 0.000000, 0.000000)"
"1702075219233","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","(0.888460, 0.020485, 0.923070)","(0.142122, 0.589580, -0.103256, 0.788375)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000001, 0.000000)","null","null","null","null","0","(0.882193, 0.012745, 0.908221)","(0.908206, -0.324065, 0.264845)","(0.142122, 0.589580, -0.103256, 0.788375)","(0.699032, 0.008782, 0.715033)","(0.000000, 0.000000, 0.000000)"
"1702075219269","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","(0.893399, 0.024038, 0.938418)","(0.133128, 0.583452, -0.107878, 0.793866)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","null","null","null","null","0","(0.886442, 0.017344, 0.918248)","(0.904716, -0.330973, 0.268228)","(0.133128, 0.583452, -0.107878, 0.793866)","(0.698280, 0.009539, 0.715758)","(0.000000, 0.000000, 0.000000)"
"1702075219283","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","(0.894999, 0.028356, 0.944618)","(0.142341, 0.573541, -0.112585, 0.798821)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","null","null","null","null","0","(0.888529, 0.019353, 0.924299)","(0.902625, -0.332869, 0.272886)","(0.142341, 0.573541, -0.112585, 0.798821)","(0.697749, 0.010094, 0.716268)","(0.000000, 0.000000, 0.000000)"
