"timestamp","scene name","event"
"1686331666067","02-TrackingScene","Right Palm"
"1686331666150","02-TrackingScene","Right Palm"
"1686331666152","02-TrackingScene","Right MiddleTip"
"1686331666400","02-TrackingScene","Right PinkyTip"
"1686331666449","02-TrackingScene","Right RingTip"
"1686331666567","02-TrackingScene","Right ThumbTip"
"1686331666662","02-TrackingScene","Right Palm"
"1686331667036","02-TrackingScene","Right MiddleTip"
"1686331667199","02-TrackingScene","Right IndexTip"
"1686331667250","02-TrackingScene","Right ThumbTip"
"1686331667350","02-TrackingScene","Right PinkyTip"
"1686331667366","02-TrackingScene","Right Palm"
"1686331667404","02-TrackingScene","Right RingTip"
"1686331667483","02-TrackingScene","Right Palm"
"1686331667533","02-TrackingScene","Right Palm"
"1686331667870","02-TrackingScene","Right ThumbTip"
"1686331667950","02-TrackingScene","Right IndexTip"
"1686331667952","02-TrackingScene","Right PinkyTip"
"1686331667953","02-TrackingScene","Right RingTip"
"1686331667955","02-TrackingScene","Right MiddleTip"
"1686331668068","02-TrackingScene","Right Palm"
"1686331668101","02-TrackingScene","Right Palm"
"1686331668303","02-TrackingScene","Right PinkyTip"
"1686331668306","02-TrackingScene","Right RingTip"
"1686331668307","02-TrackingScene","Right MiddleTip"
"1686331668707","02-TrackingScene","Right IndexTip"
"1686331668749","02-TrackingScene","Right ThumbTip"
"1686331668850","02-TrackingScene","Right MiddleTip"
"1686331668968","02-TrackingScene","Right Palm"
"1686331669101","02-TrackingScene","Right PinkyTip"
"1686331669135","02-TrackingScene","Right RingTip"
"1686331669483","02-TrackingScene","Right RingTip"
"1686331669603","02-TrackingScene","Right Palm"
"1686331670422","02-TrackingScene","Right IndexTip"
"1686331670536","02-TrackingScene","Right ThumbTip"
"1686331670753","02-TrackingScene","Right Palm"
