"timestamp","cam_pos","cam_rot","rif_pos","rif_rot","rpa_pos","rpa_rot","act_pos","act_rot"
"1686255264919","(-0.067849, 0.313646, 0.067828)","(0.771254, 0.040639, 0.025298, 0.634725)","(-0.004463, -0.010472, -0.097232)","(0.598947, 0.106122, -0.340679, 0.716896)","(0.027074, 0.059414, -0.175848)","(0.292568, 0.139708, -0.473853, 0.818748)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000, 1.000000)"
"1686255264934","(-0.068464, 0.313781, 0.067546)","(0.771807, 0.040574, 0.025305, 0.634056)","(-0.006880, -0.010817, -0.096989)","(0.602965, 0.098820, -0.339537, 0.715110)","(0.026005, 0.058981, -0.175158)","(0.294942, 0.137530, -0.472175, 0.819235)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000, 1.000000)"
"1686255264947","(-0.068788, 0.313776, 0.067486)","(0.772060, 0.040598, 0.025296, 0.633747)","(-0.008642, -0.011282, -0.097296)","(0.605149, 0.094525, -0.337014, 0.715039)","(0.025024, 0.058503, -0.175154)","(0.295863, 0.134895, -0.470056, 0.820558)","(0.000071, -0.000009, 0.000075)","(0.000000, 0.000000, 0.000000, 1.000000)"
"1686255264967","(-0.069154, 0.313891, 0.067345)","(0.772247, 0.040468, 0.025367, 0.633525)","(-0.008590, -0.011158, -0.097527)","(0.605149, 0.094525, -0.337014, 0.715039)","(0.025075, 0.058627, -0.175384)","(0.295863, 0.134895, -0.470056, 0.820558)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000, 1.000000)"
"1686255264986","(-0.069455, 0.313900, 0.067256)","(0.772421, 0.040221, 0.025427, 0.633326)","(-0.010125, -0.012105, -0.097706)","(0.606425, 0.090705, -0.332153, 0.716726)","(0.024282, 0.058028, -0.175212)","(0.298927, 0.132836, -0.465028, 0.822646)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000, 1.000000)"
"1686255265015","(-0.069639, 0.313908, 0.067194)","(0.772590, 0.039998, 0.025583, 0.633128)","(-0.011535, -0.012815, -0.097642)","(0.606953, 0.086283, -0.329310, 0.718135)","(0.023467, 0.057268, -0.175150)","(0.299548, 0.131922, -0.461196, 0.824722)","(0.000087, 0.000000, 0.000063)","(0.000000, 0.000000, 0.000000, 1.000000)"
"1686255265036","(-0.070173, 0.314030, 0.067123)","(0.772744, 0.039712, 0.025886, 0.632946)","(-0.012949, -0.013566, -0.098115)","(0.607414, 0.082650, -0.328019, 0.718763)","(0.022906, 0.057107, -0.175339)","(0.306180, 0.133262, -0.457867, 0.823925)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000, 1.000000)"
"1686255265051","(-0.070357, 0.314074, 0.067076)","(0.772777, 0.039612, 0.026103, 0.632903)","(-0.014447, -0.014320, -0.098749)","(0.607847, 0.079414, -0.330514, 0.717619)","(0.022468, 0.057188, -0.175557)","(0.315841, 0.137178, -0.456257, 0.820522)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000, 1.000000)"
"1686255265065","(-0.070621, 0.314186, 0.067000)","(0.772791, 0.039507, 0.026271, 0.632884)","(-0.015794, -0.015016, -0.099361)","(0.610040, 0.077484, -0.335540, 0.713624)","(0.021752, 0.056819, -0.175822)","(0.320989, 0.141225, -0.457710, 0.817021)","(-0.000702, 0.000309, -0.000469)","(0.000037, 0.000050, 0.000192, 1.000000)"
"1686255265085","(-0.069963, 0.313971, 0.067461)","(0.772665, 0.039154, 0.026456, 0.633053)","(-0.016222, -0.015532, -0.099262)","(0.613071, 0.073870, -0.339944, 0.709313)","(0.022217, 0.056394, -0.175339)","(0.325584, 0.142377, -0.460351, 0.813511)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000, 1.000000)"
"1686255265103","(-0.070238, 0.314157, 0.067339)","(0.772696, 0.038892, 0.026755, 0.633018)","(-0.016757, -0.015367, -0.099123)","(0.614121, 0.070031, -0.339426, 0.709042)","(0.022089, 0.056215, -0.175323)","(0.325584, 0.140423, -0.459591, 0.814281)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000, 1.000000)"
"1686255265131","(-0.070412, 0.314230, 0.067375)","(0.772777, 0.038476, 0.027013, 0.632935)","(-0.016770, -0.015316, -0.099153)","(0.614121, 0.070031, -0.339426, 0.709042)","(0.022077, 0.056266, -0.175353)","(0.325584, 0.140423, -0.459591, 0.814281)","(0.000084, -0.000013, 0.000038)","(0.000000, 0.000000, 0.000000, 1.000000)"
"1686255265151","(-0.070937, 0.314446, 0.067356)","(0.772502, 0.037393, 0.027609, 0.633310)","(-0.017370, -0.014666, -0.098715)","(0.615373, 0.061586, -0.335266, 0.710719)","(0.021554, 0.055715, -0.175866)","(0.318082, 0.135893, -0.455325, 0.820388)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000, 1.000000)"
"1686255265167","(-0.071275, 0.314559, 0.067486)","(0.772329, 0.036739, 0.027776, 0.633551)","(-0.017576, -0.014452, -0.098508)","(0.618079, 0.057077, -0.334945, 0.708895)","(0.021366, 0.055436, -0.176029)","(0.314456, 0.135179, -0.454735, 0.822229)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000, 1.000000)"
"1686255265181","(-0.071335, 0.314523, 0.067644)","(0.772091, 0.036095, 0.028085, 0.633864)","(-0.017639, -0.014447, -0.098623)","(0.618079, 0.057077, -0.334945, 0.708895)","(0.021303, 0.055441, -0.176144)","(0.314456, 0.135179, -0.454735, 0.822229)","(0.000077, -0.000024, 0.000016)","(0.000000, 0.000000, 0.000000, 1.000000)"
"1686255265219","(-0.071738, 0.314690, 0.067760)","(0.771693, 0.035355, 0.028217, 0.634385)","(-0.018297, -0.014072, -0.098609)","(0.618965, 0.055095, -0.336033, 0.707763)","(0.020833, 0.055743, -0.176205)","(0.314460, 0.135853, -0.455194, 0.821862)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000, 1.000000)"
"1686255265232","(-0.072127, 0.314767, 0.067854)","(0.770761, 0.034436, 0.028505, 0.635554)","(-0.018861, -0.013466, -0.098420)","(0.617565, 0.054782, -0.337151, 0.708479)","(0.020455, 0.056419, -0.176096)","(0.315627, 0.136963, -0.455312, 0.821165)","(-0.000999, 0.000461, -0.000129)","(0.000052, 0.000061, 0.000178, 1.000000)"
"1686255265249","(-0.071170, 0.314424, 0.068106)","(0.770482, 0.033421, 0.028512, 0.635946)","(-0.018381, -0.013582, -0.098311)","(0.618795, 0.054946, -0.338339, 0.706825)","(0.021002, 0.056455, -0.175796)","(0.316235, 0.138251, -0.455987, 0.820340)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000, 1.000000)"
"1686255265269","(-0.071481, 0.314750, 0.068091)","(0.770342, 0.032524, 0.028421, 0.636167)","(-0.018803, -0.013628, -0.098285)","(0.619140, 0.056020, -0.338091, 0.706557)","(0.020524, 0.056536, -0.175617)","(0.316412, 0.138555, -0.455946, 0.820243)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000, 1.000000)"
"1686255265286","(-0.071490, 0.314833, 0.068230)","(0.770304, 0.031940, 0.028315, 0.636246)","(-0.018870, -0.013624, -0.098363)","(0.619587, 0.055533, -0.337625, 0.706425)","(0.020538, 0.056574, -0.175632)","(0.316298, 0.138426, -0.455461, 0.820579)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000, 1.000000)"
"1686255265300","(-0.071773, 0.315047, 0.068373)","(0.770103, 0.031402, 0.028279, 0.636518)","(-0.018956, -0.013575, -0.098408)","(0.619588, 0.055533, -0.337625, 0.706425)","(0.020452, 0.056624, -0.175677)","(0.316298, 0.138426, -0.455461, 0.820579)","(0.000091, -0.000024, -0.000055)","(0.000000, 0.000000, 0.000000, 1.000000)"
"1686255265334","(-0.071838, 0.315087, 0.068704)","(0.769686, 0.030962, 0.028257, 0.637045)","(-0.019116, -0.013343, -0.098150)","(0.619418, 0.052983, -0.337213, 0.706966)","(0.020422, 0.056502, -0.175710)","(0.314706, 0.137397, -0.454922, 0.821662)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000, 1.000000)"
"1686255265349","(-0.072071, 0.315357, 0.068995)","(0.768800, 0.029950, 0.028785, 0.638139)","(-0.020264, -0.011324, -0.097275)","(0.616729, 0.040393, -0.337268, 0.710116)","(0.020282, 0.056035, -0.176295)","(0.303879, 0.126330, -0.458608, 0.825456)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000, 1.000000)"
"1686255265364","(-0.072318, 0.315568, 0.069036)","(0.768386, 0.029436, 0.029303, 0.638638)","(-0.020356, -0.011338, -0.097404)","(0.616729, 0.040393, -0.337268, 0.710116)","(0.020190, 0.056021, -0.176424)","(0.303879, 0.126330, -0.458608, 0.825456)","(0.000089, -0.000032, -0.000061)","(0.000000, 0.000000, 0.000000, 1.000000)"
"1686255265386","(-0.072351, 0.315704, 0.069423)","(0.767926, 0.028903, 0.029679, 0.639197)","(-0.020575, -0.010927, -0.096936)","(0.618064, 0.038918, -0.338982, 0.708219)","(0.020120, 0.056213, -0.175928)","(0.302066, 0.126367, -0.460937, 0.824818)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000, 1.000000)"
"1686255265406","(-0.072633, 0.315859, 0.069667)","(0.767512, 0.028658, 0.030034, 0.639689)","(-0.020832, -0.010850, -0.096937)","(0.618269, 0.038750, -0.340622, 0.707262)","(0.020097, 0.056351, -0.175768)","(0.302448, 0.126579, -0.463159, 0.823399)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000, 1.000000)"
"1686255265432","(-0.072560, 0.315902, 0.070013)","(0.766746, 0.028022, 0.030568, 0.640610)","(-0.021090, -0.010871, -0.097104)","(0.619985, 0.038869, -0.339848, 0.706124)","(0.019877, 0.056410, -0.175647)","(0.301884, 0.125955, -0.463658, 0.823421)","(0.000104, -0.000067, -0.000066)","(0.000000, 0.000000, 0.000000, 1.000000)"
"1686255265454","(-0.072871, 0.316263, 0.070563)","(0.765544, 0.026938, 0.031088, 0.642067)","(-0.021360, -0.010705, -0.097166)","(0.621203, 0.039201, -0.337178, 0.706315)","(0.019689, 0.056712, -0.175357)","(0.300873, 0.124091, -0.463114, 0.824380)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000, 1.000000)"
"1686255265466","(-0.073138, 0.316467, 0.070587)","(0.764683, 0.026374, 0.031519, 0.643095)","(-0.021502, -0.010484, -0.097351)","(0.622408, 0.039603, -0.334065, 0.706711)","(0.019678, 0.057071, -0.175104)","(0.298699, 0.121876, -0.462469, 0.825862)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000, 1.000000)"
"1686255265482","(-0.073048, 0.316458, 0.070862)","(0.764052, 0.025895, 0.031851, 0.643848)","(-0.021935, -0.010386, -0.097811)","(0.624454, 0.040508, -0.332349, 0.705663)","(0.019624, 0.057643, -0.174747)","(0.298921, 0.121028, -0.462564, 0.825853)","(0.000052, -0.000057, -0.000104)","(0.000000, 0.000000, 0.000000, 1.000000)"
"1686255265523","(-0.073408, 0.316784, 0.070980)","(0.763573, 0.025137, 0.032188, 0.644429)","(-0.021863, -0.010467, -0.097565)","(0.624264, 0.044724, -0.330522, 0.706434)","(0.019368, 0.057971, -0.174112)","(0.299602, 0.120303, -0.462713, 0.825628)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000, 1.000000)"
"1686255265527","(-0.073486, 0.317036, 0.071281)","(0.762886, 0.023556, 0.032729, 0.645275)","(-0.021912, -0.010009, -0.097420)","(0.624547, 0.047435, -0.329404, 0.706530)","(0.019129, 0.058717, -0.173666)","(0.301210, 0.119859, -0.462890, 0.825009)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000, 1.000000)"
"1686255265548","(-0.073486, 0.317036, 0.071281)","(0.762886, 0.023556, 0.032729, 0.645275)","(-0.021912, -0.010009, -0.097420)","(0.624547, 0.047435, -0.329404, 0.706530)","(0.019129, 0.058717, -0.173666)","(0.301210, 0.119859, -0.462890, 0.825009)","(-0.001284, 0.000422, 0.000233)","(0.000017, 0.000036, 0.000128, 1.000000)"
"1686255265566","(-0.072211, 0.316794, 0.071464)","(0.761918, 0.021940, 0.033188, 0.646451)","(-0.020404, -0.010602, -0.098083)","(0.627186, 0.049008, -0.330327, 0.703648)","(0.020550, 0.058115, -0.173920)","(0.301725, 0.119598, -0.465307, 0.823497)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000, 1.000000)"
"1686255265584","(-0.072561, 0.317103, 0.071627)","(0.761525, 0.020992, 0.033472, 0.646931)","(-0.020440, -0.010573, -0.098088)","(0.627186, 0.049008, -0.330327, 0.703648)","(0.020514, 0.058144, -0.173926)","(0.301725, 0.119598, -0.465307, 0.823497)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000, 1.000000)"
"1686255265624","(-0.072766, 0.317179, 0.071783)","(0.761033, 0.020172, 0.033783, 0.647519)","(-0.020494, -0.010539, -0.097993)","(0.627472, 0.048654, -0.330496, 0.703338)","(0.020453, 0.058028, -0.173889)","(0.301783, 0.118722, -0.465933, 0.823249)","(-0.001063, 0.000466, 0.000038)","(0.000021, 0.000039, 0.000073, 1.000000)"
"1686255265647","(-0.071625, 0.316878, 0.072039)","(0.760019, 0.018282, 0.034411, 0.648732)","(-0.020030, -0.010864, -0.098651)","(0.633494, 0.047268, -0.329734, 0.698374)","(0.020929, 0.057864, -0.174024)","(0.302295, 0.118525, -0.465830, 0.823148)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000, 1.000000)"
"1686255265663","(-0.071235, 0.316806, 0.072162)","(0.759505, 0.017401, 0.034665, 0.649344)","(-0.020218, -0.010804, -0.099623)","(0.650076, 0.042267, -0.328266, 0.684001)","(0.020857, 0.058244, -0.173636)","(0.303027, 0.118954, -0.465552, 0.822974)","(-0.000836, 0.000338, -0.000033)","(0.000040, 0.000040, 0.000061, 1.000000)"
"1686255265667","(-0.069994, 0.316451, 0.072406)","(0.759365, 0.016707, 0.034799, 0.649519)","(-0.019075, -0.011744, -0.101357)","(0.667177, 0.041009, -0.325520, 0.668752)","(0.021746, 0.057742, -0.173586)","(0.303378, 0.118780, -0.465171, 0.823085)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000, 1.000000)"
"1686255265684","(-0.069994, 0.316451, 0.072406)","(0.759365, 0.016707, 0.034799, 0.649519)","(-0.019075, -0.011744, -0.101357)","(0.667177, 0.041009, -0.325520, 0.668752)","(0.021746, 0.057742, -0.173586)","(0.303378, 0.118780, -0.465171, 0.823085)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000, 1.000000)"
"1686255265707","(-0.070164, 0.316645, 0.072488)","(0.759022, 0.015967, 0.035031, 0.649926)","(-0.018268, -0.012292, -0.102767)","(0.679623, 0.045589, -0.321923, 0.657572)","(0.021804, 0.057944, -0.173230)","(0.303809, 0.119305, -0.463902, 0.823566)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000, 1.000000)"
"1686255265726","(-0.069776, 0.316612, 0.072658)","(0.758885, 0.015440, 0.035192, 0.650090)","(-0.018246, -0.012137, -0.104261)","(0.696052, 0.039878, -0.319382, 0.641807)","(0.022076, 0.058158, -0.173136)","(0.304047, 0.120268, -0.462599, 0.824071)","(0.000019, -0.000036, -0.000097)","(0.000000, 0.000000, 0.000000, 1.000000)"
"1686255265744","(-0.069538, 0.316757, 0.073091)","(0.758437, 0.014149, 0.035530, 0.650624)","(-0.015860, -0.011724, -0.105000)","(0.705686, 0.043282, -0.320977, 0.630165)","(0.022805, 0.057821, -0.172996)","(0.293245, 0.130368, -0.460572, 0.827578)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000, 1.000000)"
"1686255265762","(-0.069650, 0.316909, 0.073277)","(0.758188, 0.013783, 0.035641, 0.650916)","(-0.015891, -0.011690, -0.104992)","(0.705687, 0.043282, -0.320977, 0.630165)","(0.022774, 0.057856, -0.172987)","(0.293245, 0.130368, -0.460572, 0.827578)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000, 1.000000)"
"1686255265787","(-0.069277, 0.316750, 0.073491)","(0.757767, 0.013583, 0.035712, 0.651405)","(-0.014320, -0.012460, -0.106090)","(0.706857, 0.050001, -0.319909, 0.628897)","(0.023463, 0.057706, -0.173003)","(0.286896, 0.140664, -0.452226, 0.832704)","(-0.000598, 0.000204, -0.000144)","(0.000040, 0.000004, 0.000054, 1.000000)"
"1686255265810","(-0.068767, 0.316816, 0.073668)","(0.757249, 0.013170, 0.035980, 0.652002)","(-0.013745, -0.012584, -0.105943)","(0.709397, 0.046997, -0.317851, 0.627310)","(0.024379, 0.057429, -0.172568)","(0.286681, 0.136667, -0.451864, 0.833640)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000, 1.000000)"
"1686255265825","(-0.068394, 0.316798, 0.073675)","(0.757487, 0.012909, 0.036415, 0.651707)","(-0.013100, -0.012466, -0.106156)","(0.717409, 0.042168, -0.316852, 0.618992)","(0.025423, 0.057775, -0.172282)","(0.291751, 0.134810, -0.452795, 0.831675)","(-0.000024, -0.000014, -0.000066)","(0.000000, 0.000000, 0.000000, 1.000000)"
"1686255265858","(-0.068016, 0.316755, 0.073883)","(0.757727, 0.012783, 0.036585, 0.651421)","(-0.013052, -0.012356, -0.106056)","(0.717409, 0.042168, -0.316853, 0.618992)","(0.025472, 0.057885, -0.172182)","(0.291751, 0.134810, -0.452795, 0.831675)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000, 1.000000)"
"1686255265869","(-0.067743, 0.316800, 0.073946)","(0.757884, 0.012700, 0.036635, 0.651236)","(-0.012729, -0.012988, -0.107402)","(0.731476, 0.032755, -0.315991, 0.603340)","(0.026236, 0.057503, -0.173163)","(0.295488, 0.131714, -0.454655, 0.829836)","(0.000005, -0.000024, -0.000051)","(0.000000, 0.000000, 0.000000, 1.000000)"
"1686255265883","(-0.067719, 0.316871, 0.074046)","(0.757930, 0.012797, 0.036629, 0.651181)","(-0.012497, -0.013145, -0.107251)","(0.733883, 0.031064, -0.315372, 0.600826)","(0.026639, 0.057562, -0.172996)","(0.295667, 0.130546, -0.454823, 0.829864)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000, 1.000000)"
"1686255265921","(-0.067706, 0.316969, 0.074122)","(0.757994, 0.012817, 0.036623, 0.651106)","(-0.012235, -0.013028, -0.107113)","(0.734620, 0.031154, -0.315430, 0.599889)","(0.026893, 0.057760, -0.172825)","(0.295987, 0.130867, -0.455008, 0.829599)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000, 1.000000)"
"1686255265933","(-0.067325, 0.316964, 0.074345)","(0.757859, 0.012658, 0.036921, 0.651250)","(-0.011369, -0.012925, -0.106353)","(0.732917, 0.032650, -0.317426, 0.600839)","(0.027591, 0.057940, -0.172326)","(0.297930, 0.132161, -0.456699, 0.827766)","(0.000212, 0.000186, 0.000095)","(-0.000041, 0.000056, 0.000168, 1.000000)"
"1686255265951","(-0.067098, 0.316646, 0.074410)","(0.757775, 0.012348, 0.036994, 0.651350)","(-0.011488, -0.013062, -0.106409)","(0.732965, 0.032507, -0.317485, 0.600757)","(0.027503, 0.057795, -0.172372)","(0.298011, 0.132084, -0.456816, 0.827685)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000, 1.000000)"
"1686255265966","(-0.067000, 0.316694, 0.074509)","(0.757533, 0.012219, 0.037045, 0.651631)","(-0.010775, -0.013371, -0.105469)","(0.730029, 0.034111, -0.319431, 0.603207)","(0.027911, 0.057388, -0.171970)","(0.299193, 0.132876, -0.458640, 0.826122)","(-0.000020, -0.000017, -0.000008)","(0.000000, 0.000000, 0.000000, 1.000000)"
"1686255265988","(-0.066565, 0.316566, 0.074587)","(0.757321, 0.012325, 0.036978, 0.651878)","(-0.009562, -0.013748, -0.104290)","(0.726579, 0.038403, -0.320661, 0.606452)","(0.028392, 0.057407, -0.171391)","(0.304128, 0.135348, -0.459141, 0.823636)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000, 1.000000)"
"1686255266007","(-0.066379, 0.316637, 0.074590)","(0.757217, 0.012207, 0.037055, 0.651997)","(-0.008128, -0.013751, -0.102865)","(0.718959, 0.043080, -0.321734, 0.614597)","(0.028714, 0.057208, -0.171432)","(0.305122, 0.136349, -0.459522, 0.822890)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000, 1.000000)"
"1686255266021","(-0.066212, 0.316593, 0.074519)","(0.757110, 0.012285, 0.036856, 0.652132)","(-0.007340, -0.014195, -0.101901)","(0.713969, 0.046496, -0.323564, 0.619187)","(0.029126, 0.056875, -0.171008)","(0.306523, 0.137460, -0.460767, 0.821488)","(-0.000047, -0.000001, -0.000010)","(0.000000, 0.000000, 0.000000, 1.000000)"
"1686255266051","(-0.065981, 0.316520, 0.074625)","(0.757253, 0.012946, 0.036652, 0.651964)","(-0.007150, -0.014165, -0.101776)","(0.713969, 0.046496, -0.323564, 0.619187)","(0.029316, 0.056905, -0.170883)","(0.306523, 0.137460, -0.460767, 0.821488)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000, 1.000000)"
"1686255266069","(-0.065547, 0.316564, 0.074737)","(0.757164, 0.013760, 0.036505, 0.652059)","(-0.006084, -0.014921, -0.100044)","(0.694692, 0.055368, -0.327666, 0.637944)","(0.029724, 0.055865, -0.171052)","(0.303726, 0.136802, -0.463961, 0.820839)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000, 1.000000)"
"1686255266082","(-0.065317, 0.316578, 0.074676)","(0.757281, 0.014200, 0.036550, 0.651911)","(-0.005545, -0.014823, -0.099176)","(0.685939, 0.058857, -0.329335, 0.646191)","(0.029976, 0.055778, -0.171108)","(0.303467, 0.136177, -0.465488, 0.820173)","(0.000381, 0.000037, 0.000163)","(-0.000030, 0.000064, 0.000208, 1.000000)"
"1686255266103","(-0.065304, 0.316571, 0.074605)","(0.757350, 0.014599, 0.036412, 0.651830)","(-0.005781, -0.014871, -0.099264)","(0.685992, 0.058683, -0.329423, 0.646105)","(0.029780, 0.055719, -0.171187)","(0.303550, 0.136075, -0.465635, 0.820076)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000, 1.000000)"
"1686255266133","(-0.065061, 0.316494, 0.074651)","(0.757299, 0.015380, 0.036282, 0.651879)","(-0.005146, -0.014809, -0.097848)","(0.672136, 0.065000, -0.332942, 0.658148)","(0.029711, 0.055598, -0.171288)","(0.303405, 0.137036, -0.467982, 0.818633)","(-0.000047, 0.000002, -0.000018)","(0.000000, 0.000000, 0.000000, 1.000000)"
"1686255266150","(-0.064494, 0.316418, 0.074693)","(0.757199, 0.016863, 0.036105, 0.651968)","(-0.004190, -0.015053, -0.095442)","(0.645679, 0.074606, -0.338262, 0.680523)","(0.029920, 0.055433, -0.171489)","(0.307828, 0.139281, -0.469993, 0.815445)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000, 1.000000)"
"1686255266167","(-0.064150, 0.316316, 0.074713)","(0.757257, 0.017605, 0.036095, 0.651881)","(-0.004098, -0.015059, -0.095392)","(0.645679, 0.074606, -0.338262, 0.680523)","(0.030012, 0.055428, -0.171440)","(0.307828, 0.139281, -0.469993, 0.815445)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000, 1.000000)"
"1686255266182","(-0.063891, 0.316195, 0.074600)","(0.757396, 0.018270, 0.036109, 0.651700)","(-0.003450, -0.014796, -0.093716)","(0.630613, 0.079739, -0.341022, 0.692585)","(0.030238, 0.055607, -0.171233)","(0.309423, 0.139043, -0.471449, 0.814040)","(-0.000074, -0.000001, -0.000013)","(0.000000, 0.000000, 0.000000, 1.000000)"
"1686255266218","(-0.063501, 0.316154, 0.074558)","(0.757655, 0.018974, 0.036098, 0.651380)","(-0.003189, -0.014722, -0.092807)","(0.624376, 0.082145, -0.342807, 0.697059)","(0.030441, 0.055542, -0.170808)","(0.311306, 0.138612, -0.473033, 0.812474)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000, 1.000000)"
"1686255266234","(-0.062906, 0.315976, 0.074507)","(0.758525, 0.020289, 0.035805, 0.650343)","(-0.002744, -0.014551, -0.092184)","(0.617232, 0.086227, -0.344268, 0.702189)","(0.030537, 0.055473, -0.170701)","(0.310324, 0.138209, -0.474443, 0.812097)","(-0.000088, 0.000006, -0.000008)","(0.000000, 0.000000, 0.000000, 1.000000)"
"1686255266255","(-0.062510, 0.315832, 0.074568)","(0.758757, 0.020960, 0.035593, 0.650063)","(-0.002037, -0.014228, -0.091288)","(0.608338, 0.089248, -0.346608, 0.708394)","(0.030676, 0.055483, -0.170875)","(0.308447, 0.138814, -0.475663, 0.811995)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000, 1.000000)"
"1686255266270","(-0.062213, 0.315742, 0.074628)","(0.758926, 0.021592, 0.035481, 0.649852)","(-0.000921, -0.013631, -0.090180)","(0.600659, 0.092471, -0.347101, 0.714268)","(0.031191, 0.056072, -0.170650)","(0.309231, 0.139177, -0.475557, 0.811697)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000, 1.000000)"
"1686255266283","(-0.061949, 0.315632, 0.074549)","(0.759065, 0.022085, 0.035237, 0.649686)","(0.000125, -0.013289, -0.089262)","(0.592781, 0.095454, -0.349250, 0.719391)","(0.031479, 0.055900, -0.170832)","(0.307647, 0.139644, -0.477424, 0.811123)","(-0.000105, 0.000015, 0.000005)","(0.000000, 0.000000, 0.000000, 1.000000)"
"1686255266322","(-0.061503, 0.315536, 0.074618)","(0.759229, 0.022759, 0.035061, 0.649480)","(0.000364, -0.013290, -0.089203)","(0.592781, 0.095454, -0.349250, 0.719391)","(0.031718, 0.055898, -0.170774)","(0.307647, 0.139644, -0.477424, 0.811123)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000, 1.000000)"
"1686255266336","(-0.060952, 0.315157, 0.074716)","(0.759143, 0.023595, 0.034741, 0.649568)","(0.001931, -0.012589, -0.088162)","(0.587052, 0.098119, -0.352237, 0.722269)","(0.032349, 0.055693, -0.170735)","(0.302053, 0.140785, -0.480055, 0.811474)","(-0.000103, 0.000028, 0.000022)","(0.000000, 0.000000, 0.000000, 1.000000)"
"1686255266351","(-0.060482, 0.314885, 0.074525)","(0.759012, 0.023960, 0.034810, 0.649704)","(0.006707, -0.011040, -0.085790)","(0.553158, 0.118951, -0.352983, 0.745165)","(0.034070, 0.056606, -0.171128)","(0.300407, 0.145053, -0.480602, 0.811010)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000, 1.000000)"
"1686255266369","(-0.060161, 0.314758, 0.074593)","(0.759080, 0.024702, 0.034559, 0.649610)","(0.006954, -0.011001, -0.085726)","(0.553158, 0.118951, -0.352983, 0.745165)","(0.034317, 0.056645, -0.171063)","(0.300407, 0.145053, -0.480602, 0.811010)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000, 1.000000)"
